SeriesName,CountryName,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Electric power consumption (kWh per capita),Denmark,6504.256329,6508.513381,6482.488628,6490.092993,6533.752014,6602.63638,6615.569959,6659.000427,6824.745939,6668.390266,6534.12385,6219.701092,6327.506456,6165.97362,6038.552307,6039.432,5858.801536,..,..
Electric power consumption (kWh per capita),Djibouti,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Dominica,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Dominican Republic,1090.355728,1267.749201,1313.61632,1273.639131,1373.483759,1347.382178,1112.600486,1215.904709,1308.564476,1335.388111,1352.355415,1299.786502,1366.237674,1397.613167,1466.279992,1516.540327,1578.151662,..,..
Electric power consumption (kWh per capita),Early-demographic dividend,694.9257227,708.3743518,730.8740095,738.3495819,760.1249298,795.1244005,820.7038032,853.070993,894.5523858,928.8902903,948.9821661,963.4562612,1017.722843,1068.072603,1094.737824,1119.260173,1150.11865,..,..
Electric power consumption (kWh per capita),East Asia & Pacific,1515.523511,1567.70094,1666.899781,1728.8504,1827.523057,1949.989471,2115.207505,2261.703181,2435.070669,2646.573738,2700.730445,2795.933388,3076.919406,3276.050957,3393.311026,3583.001957,3679.760389,..,..
Electric power consumption (kWh per capita),East Asia & Pacific (excluding high income),773.127321,809.0216939,875.6828897,941.0748323,1030.91899,1169.369292,1325.723864,1469.653946,1656.712537,1866.392979,1955.747408,2083.910813,2332.671861,2580.159753,2719.233484,2934.248775,3050.88794,..,..
Electric power consumption (kWh per capita),East Asia & Pacific (IDA & IBRD countries),774.8833467,810.5240279,877.7906267,943.730089,1035.013543,1174.765573,1332.768144,1478.195422,1667.935266,1880.762025,1970.542511,2101.289671,2353.013653,2604.734683,2745.57586,2963.707659,3081.989676,..,..
Electric power consumption (kWh per capita),Ecuador,688.5135793,637.0027288,637.521384,649.9773784,692.2397847,720.1119131,829.111227,799.7680127,868.1594676,958.927533,1083.989119,1111.203759,1143.780018,1217.339912,1281.545268,1333.265481,1380.610286,..,..
Electric power consumption (kWh per capita),"Egypt, Arab Rep.",869.8380968,926.6077687,961.9490679,1013.254255,1062.527547,1128.721384,1171.169753,1241.342768,1311.364488,1401.19247,1446.626135,1512.459428,1550.810993,1658.96445,1658.770042,1658.593226,1657.76872,..,..
Electric power consumption (kWh per capita),El Salvador,572.4464958,590.7106501,617.1149968,628.856061,669.6628101,696.3033793,692.7438539,758.339621,820.113604,885.3492453,858.7138342,848.9108197,859.743965,883.1565621,918.1440502,961.3204886,939.1533991,..,..
Electric power consumption (kWh per capita),Equatorial Guinea,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Eritrea,50.55481584,53.29678466,50.69557572,55.47415533,59.75700478,62.32837961,60.90255513,60.97242963,57.04944219,58.98878298,57.17477241,60.32015152,61.94714451,64.13852133,..,..,..,..,..
Electric power consumption (kWh per capita),Estonia,4733.954908,4460.368108,4540.492561,4680.447946,4767.462935,5158.602778,5429.525522,5531.545829,5869.424789,6277.411463,6364.56783,5975.953811,6506.318181,6314.414448,6689.367776,6664.658569,6732.367473,..,..
Electric power consumption (kWh per capita),Ethiopia,23.69647453,22.89602048,22.64893974,26.440945,26.10033035,28.47881865,30.62000963,33.36501141,37.31102464,39.40720843,40.86078515,42.06459396,48.26534928,52.60600393,57.3859796,64.3918912,69.71577388,..,..
Electric power consumption (kWh per capita),Euro area,5929.48178,6061.783158,6236.133655,6377.487254,6480.539328,6619.364598,6741.623185,6784.978335,6856.028343,6861.332193,6853.877328,6496.234607,6773.187513,6643.799595,6637.0317,6537.066236,6353.441625,..,..
Electric power consumption (kWh per capita),Europe & Central Asia,4742.585248,4811.766653,4940.309874,5030.247122,5076.237834,5190.139582,5296.822061,5376.090239,5491.791484,5550.249115,5582.119042,5293.655094,5527.052292,5488.531288,5520.532078,5458.827636,5372.437306,..,..
Electric power consumption (kWh per capita),Europe & Central Asia (excluding high income),3216.661894,3244.629519,3343.975183,3386.570468,3410.480161,3533.81038,3635.303358,3727.010575,3912.722747,4026.058049,4099.641553,3881.726039,4091.895705,4191.151644,4256.514523,4219.516155,4247.496935,..,..
Electric power consumption (kWh per capita),Europe & Central Asia (IDA & IBRD countries),3215.762896,3238.128621,3336.2489,3375.432366,3392.686541,3515.395753,3616.048163,3701.631488,3884.060295,3994.256003,4067.085969,3856.48161,4066.494114,4164.412985,4226.002335,4195.642855,4224.235669,..,..
Electric power consumption (kWh per capita),European Union,5586.242573,5670.057045,5821.030789,5942.435511,6012.433963,6131.276503,6227.960883,6290.787279,6357.090657,6366.753351,6359.181122,6026.64164,6268.042328,6150.322801,6147.223041,6065.716055,5908.78516,..,..
Electric power consumption (kWh per capita),Faroe Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Fiji,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Finland,14846.42082,15075.86719,15305.40981,15709.88325,16140.06697,16445.57256,16777.56585,16117.89033,17215.03729,17160.86312,16349.23333,15243.11039,16484.09428,15710.97376,15689.22331,15510.8355,15249.98938,..,..
Electric power consumption (kWh per capita),Fragile and conflict affected situations,371.2481227,378.1540464,391.4891223,407.5079822,427.5028775,423.227778,452.2934336,433.732537,462.5105716,444.2243133,431.2325643,440.415182,512.989918,500.6401504,441.6470829,466.0772971,445.3723279,..,..
Electric power consumption (kWh per capita),France,7015.501254,7149.29728,7224.527223,7342.256556,7299.24846,7529.550541,7661.490936,7652.863698,7540.29589,7513.579096,7643.449731,7338.041898,7734.726188,7232.980123,7363.425926,7367.856607,6937.862545,..,..
Electric power consumption (kWh per capita),French Polynesia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Gabon,917.8432136,901.9190138,878.0608258,896.8048554,921.6561381,930.6205794,908.9542994,907.9726268,935.7411596,958.9086169,970.4434556,932.0915529,948.0493351,959.8721585,984.7354619,1079.640846,1172.887323,..,..
Electric power consumption (kWh per capita),"Gambia, The",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Georgia,1435.384307,1460.078608,1452.821221,1449.252234,1509.754418,1607.765636,1678.680801,1784.9642,1659.816248,1730.524253,1796.774194,1757.667169,1976.821192,2219.096774,2271.372549,2459.745763,2688.489402,..,..
Electric power consumption (kWh per capita),Germany,6479.490249,6505.132999,6635.421406,6762.653396,6900.780527,7009.726492,7108.962524,7138.221485,7212.437448,7229.089913,7187.764009,6817.158398,7264.322591,7281.272174,7270.152523,7217.529089,7035.482975,..,..
Electric power consumption (kWh per capita),Ghana,275.1643418,361.0315013,332.0174782,337.7681711,310.9233938,221.1594959,219.8552443,245.8452227,296.7428157,244.0946366,264.2643519,263.0122343,280.5144756,318.4883756,345.7033016,379.6745123,354.714053,..,..
Electric power consumption (kWh per capita),Gibraltar,3636.245576,3743.022168,3880.692752,3888.570154,3962.718742,4098.360656,4138.449962,4394.576905,4520.683676,4613.964934,4918.733961,5128.049521,5182.439965,4969.315971,5085.80436,5409.240046,5640.754451,..,..
Electric power consumption (kWh per capita),Greece,4175.734566,4316.32629,4586.32987,4719.147217,4909.639698,5091.292424,5200.024354,5297.200025,5434.576469,5701.330854,5805.192546,5627.883706,5333.439556,5389.333122,5534.897159,5028.995794,5062.606422,..,..
Electric power consumption (kWh per capita),Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Grenada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Guam,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Guatemala,314.6359802,363.1269241,330.4510279,357.9890425,363.0154131,450.7827621,482.5377972,480.6800963,533.0294645,543.4923037,530.5444681,537.7820719,541.9531104,534.5537025,532.6416195,558.4047513,577.8858859,..,..
Electric power consumption (kWh per capita),Guinea,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Guinea-Bissau,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Guyana,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Haiti,36.56845936,38.78921488,35.44191269,34.85736722,30.334816,28.51874528,28.07270568,37.02742534,37.4091725,25.32204779,23.59601398,35.72563121,24.40093456,31.14818314,45.97048753,43.71259506,38.96914873,..,..
Electric power consumption (kWh per capita),Heavily indebted poor countries (HIPC),..,..,128.7174738,138.9957927,138.7371428,141.4659866,149.7400631,155.6049026,165.4754304,167.6434901,166.988145,168.6274749,177.7929296,183.666728,197.4392813,203.0528325,208.5912188,..,..
Electric power consumption (kWh per capita),High income,8423.312826,8575.464138,8856.544004,8769.664611,8920.721561,8999.864922,9130.682683,9295.50686,9309.438853,9402.945986,9360.152841,8955.510579,9333.465426,9216.283043,9152.158101,9151.666583,9086.981897,..,..
Electric power consumption (kWh per capita),Honduras,445.2500684,447.5225889,492.1613609,499.7713303,521.6258349,545.7915406,544.824631,580.0556864,591.1364539,643.2301518,665.0866836,633.3524206,627.106677,674.2420614,646.7468785,653.6313849,630.1355308,..,..
Electric power consumption (kWh per capita),"Hong Kong SAR, China",5325.733148,5268.145009,5446.661665,5549.945638,5647.899646,5713.882451,5782.560625,5878.441848,5882.807601,5907.349305,5883.037742,5950.83754,5973.349278,5959.895922,6027.450871,5934.052174,6073.021528,..,..
Electric power consumption (kWh per capita),Hungary,3215.679628,3321.406628,3309.283711,3426.722902,3545.170756,3637.278332,3680.168467,3771.364614,3882.490664,3976.518977,3988.767694,3773.153807,3876.491084,3898.823143,3923.042324,3892.113701,3965.958233,..,..
Electric power consumption (kWh per capita),IBRD only,1095.241023,1116.307251,1166.065075,1192.278876,1245.386297,1334.989073,1427.619038,1511.453778,1633.21114,1755.321944,1811.25103,1852.107555,2012.066748,2158.520861,2235.028084,2339.75058,2403.504206,..,..
Electric power consumption (kWh per capita),Iceland,21321.16024,24522.22755,26201.52558,26950.39443,27896.89868,27666.38689,28215.45225,27988.02968,31328.3868,36852.54489,50063.95433,51259.18763,51439.90869,52373.87701,53202.83366,54799.17471,53832.47909,..,..
Electric power consumption (kWh per capita),IDA & IBRD total,940.7320925,957.7103049,995.6332498,1016.516381,1059.252135,1131.518907,1207.037281,1274.444627,1372.069673,1467.740628,1507.979152,1538.014854,1665.824747,1779.094898,1834.217615,1914.089115,1960.364179,..,..
Electric power consumption (kWh per capita),IDA blend,365.6696484,364.4602242,367.7748785,368.9006471,380.4026076,389.7073175,402.5496901,414.6153685,422.1538809,417.596336,393.7953562,391.6967889,401.582629,399.5390456,397.7523911,407.4281159,404.8593022,..,..
Electric power consumption (kWh per capita),IDA only,159.8486381,170.224578,176.1779576,185.505682,189.6964224,196.9849165,211.4586483,219.9738967,232.0247681,237.1016273,237.7244211,241.2385208,263.3040822,267.1154493,266.2797975,267.5650633,269.6877541,..,..
Electric power consumption (kWh per capita),IDA total,240.9803842,246.7976764,250.6360426,256.7602293,263.7684188,271.817452,285.6496008,295.5586115,305.8947923,307.2875487,298.4833283,299.8950085,317.3234148,318.9614276,317.5783489,322.2353775,322.6178163,..,..
Electric power consumption (kWh per capita),India,387.1969004,393.3731989,394.9638097,395.1047593,411.9673978,431.8411318,453.0102057,469.4539231,510.7516179,543.3586454,562.8991702,600.2017021,642.1116154,698.5478127,724.7911885,765.5638456,805.5991906,..,..
Electric power consumption (kWh per capita),Indonesia,331.1271413,357.0254899,390.3745511,411.3162034,417.2075298,428.397417,473.6764808,499.7160945,514.8665408,544.7120817,568.3960515,592.1564174,634.1760898,678.6442926,732.1023539,773.293854,811.9001839,..,..
Electric power consumption (kWh per capita),"Iran, Islamic Rep.",1381.754765,1460.945495,1534.615981,1628.119798,1727.335216,1869.756247,1990.301233,2060.086186,2200.205874,2285.040672,2398.472099,2479.916388,2631.239763,2651.077043,2751.342926,2795.956949,2985.68728,..,..
Electric power consumption (kWh per capita),Iraq,1314.090648,1274.578248,1237.406703,1238.472485,1264.550379,1040.790903,1202.130563,833.8508879,972.9975314,768.8505491,750.1867738,836.5041346,1195.993811,1272.730877,1110.274775,1397.125326,1305.687469,..,..
Electric power consumption (kWh per capita),Ireland,5201.610905,5433.864939,5796.055581,5896.939225,6035.686646,6092.548994,6168.398988,6241.715574,6351.099111,6218.313404,6340.733045,5947.909489,5927.86868,5661.605045,5666.575901,5730.386095,5721.835085,..,..
Electric power consumption (kWh per capita),Isle of Man,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Israel,5819.460727,5974.367347,6323.103832,6400.217425,6502.739726,6597.306307,6525.921574,6572.199535,6711.229567,7003.24508,7134.002846,6607.887143,6953.276667,6930.000773,7184.501612,6710.093678,6600.89828,..,..
Electric power consumption (kWh per capita),Italy,4955.721944,5079.492406,5299.856479,5406.491722,5539.703837,5652.519542,5687.997573,5731.101557,5833.467297,5804.325964,5757.960611,5368.390567,5493.711037,5514.803615,5397.741477,5159.183655,5002.40668,..,..
Electric power consumption (kWh per capita),Jamaica,2235.610697,2261.960877,2274.486011,2275.672382,2343.211476,2405.888861,2376.888987,2392.999093,2366.789734,1921.838739,1156.938657,1218.580626,1213.257088,1203.395803,1038.017706,1015.49649,1055.523469,..,..
Electric power consumption (kWh per capita),Japan,8003.955696,8147.38887,8299.409506,8162.014644,8266.099102,8164.933682,8393.257723,8539.010589,8542.478139,8710.025703,8270.007731,8020.273806,8594.909034,8099.598695,7998.346771,7988.58331,7819.714636,..,..
Electric power consumption (kWh per capita),Jordan,1226.888792,1254.461954,1294.49965,1330.128804,1409.554026,1452.16383,1564.420808,1592.548692,1695.080341,1802.62485,1866.61514,1831.371875,1865.674239,1868.132869,1941.17714,1877.585736,1888.116953,..,..
Electric power consumption (kWh per capita),Kazakhstan,2948.783449,2838.34344,3169.523341,3512.035501,3558.327279,3768.792821,3859.192559,4012.073919,4261.212572,4487.28613,4689.166773,4447.357843,4728.095887,4892.912796,5180.858682,5345.555032,5599.90431,..,..
Electric power consumption (kWh per capita),Kenya,128.0828093,118.4625154,106.103299,115.7434551,114.9514953,120.5947042,127.869104,130.2142282,138.0490418,141.7059522,141.1551364,142.1072896,150.2775613,151.1291532,152.8411278,163.4734576,166.7381869,..,..
Electric power consumption (kWh per capita),Kiribati,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),"Korea, Dem. People’s Rep.",637.5198914,692.7683614,712.3706473,735.2213251,713.4690661,751.0661239,779.6203696,807.0141076,785.0431757,748.6998978,802.8306056,727.0974423,741.6760496,654.7125999,651.5642491,617.6664862,600.285957,..,..
Electric power consumption (kWh per capita),"Korea, Rep.",4436.174407,4878.833384,5906.959333,6309.203405,6673.937704,6977.317662,7390.794147,7796.314674,8039.796283,8462.206543,8772.287463,8877.574933,9716.126081,10129.95709,10305.32898,10384.62216,10496.51367,..,..
Electric power consumption (kWh per capita),Kosovo,..,..,1557.058824,1968.075789,1953.815697,1908.461924,2111.318521,2169.095663,2225.018842,2395.863861,2644.526129,2558.084877,2649.689133,2946.957007,2862.840682,2907.735322,2804.369305,..,..
Electric power consumption (kWh per capita),Kuwait,14532.06437,14359.76099,14027.61246,14471.7224,15095.39223,16331.06175,16629.98842,17028.29147,17738.92442,17097.47904,17054.75165,16531.3971,16722.6858,15786.33497,15833.04767,14891.12477,15213.41987,..,..
Electric power consumption (kWh per capita),Kyrgyz Republic,1684.000839,1795.306173,1696.064021,1445.875715,1365.94065,1644.359844,1417.908986,1374.307519,1377.433696,1456.229595,1378.720364,1323.723367,1371.721214,1649.258332,1809.102582,1887.020071,1941.221832,..,..
Electric power consumption (kWh per capita),Lao PDR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Late-demographic dividend,1418.166005,1458.943323,1539.421315,1592.418109,1680.079128,1829.732815,1986.934303,2134.334441,2341.021087,2555.768142,2657.410424,2740.135422,3010.668587,3247.843582,3392.238424,3588.832162,3706.613814,..,..
